"muni_code","year","sec_share"
32030,2016,11.3604488078541
32031,2016,11.9266055045872
32033,2016,12.0689655172414
32038,2016,16.3424124513619
32039,2016,21.9037871033777
32040,2016,15.7292659675882
32041,2016,12.6506024096386
32042,2016,12.9468599033816
32043,2016,19.5321637426901
32044,2016,40.0611620795107
32045,2016,12.6838235294118
32046,2016,15.0197628458498
32049,2016,18.989898989899
32050,2016,16.7879127028539
32051,2016,7.21112076455256
32052,2016,11.4692653673163
32009,2016,16.9129204652625
32015,2016,9.52380952380952
32019,2016,17.5131834582293
32035,2016,12.0976692563818
32058,2016,17.6402877697842
32053,2016,17.6100628930818
32012,2016,15.9663865546218
32054,2016,23.0845699206536
32055,2016,13.5514018691589
32056,2016,5.27831094049904
32057,2016,13.8271604938272
32060,2016,23.6893203883495
32061,2016,11.9366626065773
32064,2016,7.27762803234501
32062,2016,11.8971061093248
32065,2016,11.7777777777778
32066,2016,5.32407407407407
32067,2016,21.7273954116059
32068,2016,15.9162303664921
32069,2016,23.8522954091816
32071,2016,15.7
32073,2016,15.7175398633257
32074,2016,12.1481481481481
32075,2016,13.5919165580183
32076,2016,15.4639175257732
32070,2016,20.9580838323353
32077,2016,15.5826558265583
32078,2016,11.231884057971
32079,2016,14.773980154355
32081,2016,14.9539333805811
32082,2016,12.2572815533981
32084,2016,17.7814029363785
32085,2016,23.6446670595168
32086,2016,27.2332506203474
32087,2016,13.7931034482759
32088,2016,15.3276955602537
32089,2016,13.78896882494
32090,2016,55.6190476190476
32091,2016,9.43820224719101
32092,2016,25.2279635258359
32032,2016,21.9457013574661
32036,2016,16.8574401664932
32037,2016,11.4989733059548
32990,2016,14.1298701298701
27018,2020,17.4611398963731
27044,2020,24.8447204968944
27047,2020,31.8493150684932
27048,2020,14.3322475570033
27001,2020,14.1304347826087
27002,2020,21.2471131639723
27003,2020,16.9741697416974
27037,2020,9.06389301634472
27004,2020,12.6623376623377
27901,2020,11.2970711297071
27005,2020,35.0675675675676
27006,2020,17.5624526873581
27007,2020,14.1630901287554
27008,2020,16.7452830188679
27902,2020,37.4654122855562
27009,2020,13.5097493036212
27010,2020,21.29519268971
27011,2020,19.3083573487032
27012,2020,14.6218487394958
27013,2020,39.4115369725126
27016,2020,24.3850011941724
27015,2020,17.0407315045719
27017,2020,16.1392405063291
27019,2020,33.0164217804667
27020,2020,10.0994644223412
27022,2020,27.2727272727273
27023,2020,10.634328358209
27026,2020,20.8333333333333
27027,2020,25.6166982922201
27028,2020,26.4091082960196
27029,2020,17.9978700745474
27030,2020,23.5701906412478
27031,2020,22.0530565167243
27032,2020,24.4945118428654
27033,2020,29.2753623188406
27034,2020,15.2573529411765
27035,2020,24.7524752475248
27014,2020,18.4716877405168
27024,2020,17.3664122137405
27043,2020,18.5074626865672
27058,2020,12.8048780487805
27063,2020,30.2645502645503
27064,2020,19.5676905574517
27038,2020,17.5
27039,2020,21.7918491074436
27040,2020,15.173116089613
27041,2020,20.0956937799043
27042,2020,13.0782918149466
27045,2020,8.14558058925477
27046,2020,22.2598870056497
27049,2020,11.4982578397213
27050,2020,15.1826484018265
27056,2020,24.320652173913
27051,2020,31.4153439153439
27052,2020,14.0952380952381
27053,2020,9.84615384615385
27054,2020,19.325551232166
27055,2020,15.0666666666667
27057,2020,26.862507571169
27059,2020,14.5336225596529
27060,2020,19.7312588401697
27061,2020,17.7033492822967
27062,2020,13.768115942029
27065,2020,20.6175007316359
27066,2020,35.1958444475642
27021,2020,17.558886509636
27025,2020,35.4494382022472
27990,2020,28.5714285714286
32003,2020,16.7752442996743
32014,2020,18.8218390804598
32034,2020,23.2283464566929
32047,2020,17.6313446126447
32048,2020,37.2
32059,2020,12.8065395095368
32063,2020,18.4944237918216
32072,2020,24.1493383742911
32080,2020,18.5714285714286
32083,2020,14.1472868217054
32001,2020,52.4094488188976
32002,2020,19.3853427895981
32004,2020,4.72049689440994
32005,2020,7.9734219269103
32006,2020,11.2033195020747
32007,2020,32.367758186398
32008,2020,26.890756302521
32010,2020,17.1206225680934
32011,2020,7.00757575757576
32013,2020,9.67472894078399
32016,2020,10.4545454545455
32018,2020,11.7511520737327
32017,2020,7.10144927536232
32020,2020,16.5382335506817
32022,2020,27.0011947431302
32021,2020,26.425855513308
32023,2020,12.8172588832487
32024,2020,21.7013888888889
32025,2020,16.9398907103825
32029,2020,10.5919003115265
32026,2020,19.8776758409786
32027,2020,10.8345534407028
32028,2020,14.1942369263607
32030,2020,11.1975116640746
32031,2020,12.7218934911243
32033,2020,6.73316708229426
32038,2020,13.135593220339
32039,2020,25.0663129973475
32040,2020,15.4094827586207
32041,2020,12.780269058296
32042,2020,11.882229232387
32043,2020,21.506105834464
32044,2020,16.1111111111111
32045,2020,11.3553113553114
32046,2020,14.0888208269525
